"gene","mean_kidney_meth","mean_liver_meth","n_dmrs","kidney_cpm","liver_cpm"
"Fau",0.00487634160713083,0.00319823617112853,1,3697.98490638729,4275.58942575186
"Fbn2",0.554574529550065,0.501444249198213,15,4621.30148580295,213.365347975099
"Fbxl15",0.014693685930609,0.0119007845796292,1,202.203532856196,248.552331149604
"Fbxo15",0.595130842084865,0.520508429709304,16,10.3080201122993,1.24129729505464
"Fbxo38",0.456221613471353,0.149637653215264,2,1336.01431177398,1168.10850344315
"Fbxw4",0.400575396414844,0.413272015856193,14,115.031416361301,107.278271351807
"Fchsd1",0.0125207290165725,0.0281107516997365,1,109.369925906186,29.8844711257877
"Fech",0.618502343456231,0.289954259634603,7,1430.16656469,36581.6954549644
"Fem1c",0.76015389441138,0.489327736336149,8,489.842224686542,332.101650099534
"Fen1",0.00820839480556562,0.00661285960278805,3,2455.23911676722,6111.84885832978
"Fermt3",0.804038319193921,0.143093896248045,1,140.051668246442,4576.30165204746
"Ffar4",0.421338616392189,0.406817420378584,4,18.2069340991015,2.58453157555537
"Fgf1",0.298505718437135,0.399997638546926,13,234.46755896718,61.8232167166607
"Fgf8",0.120302502272337,0.193916275007492,12,223.979352861881,0.436903451052533
"Fgfbp3",0.129919367291448,0.0695292780924335,2,111.217460963391,29.6172773715681
"Fhod3",0.513380231885288,0.464866578440038,78,278.745423913058,22.0248816588771
"Fibp",0.150644744076406,0.357236818754979,4,1137.30851497348,520.129692554435
"Fkbp2",0.00558753904723905,0.00484784731068586,2,700.28719856727,911.040105791921
"Flrt1",0.185085943438136,0.520921521925934,2,279.188757672899,16.3355805924719
"Fosl1",0.015167351907737,0.0144629246015129,2,1.33335178339688,0
"Fra10ac1",0.312610312130149,0.331304167053923,3,435.043253983614,247.511899956543
"Frat1",0.299669105036121,0.167134361702585,4,167.81883096226,515.318917252895
"Frat2",0.00458221690812658,0.00424122753900791,1,134.400353193165,159.552609732948
"Frmd8",0.0436121257087901,0.0924003797248744,3,1234.5344958487,750.460556987508
"Fth1",0.293500972437342,0.189064409847683,5,13442.2790924895,63446.3331722606
"Fxn",0.411176615575015,0.309968634604303,6,728.008911241202,1042.14887770953
"Fzd8",0.373197436122297,0.354570548497186,20,112.739487980334,20.4320232949794
"Gal",0.568926221804511,0.442792770954536,1,4.02687123470762,1.26328496317653
"Galnt1",0.580579657644326,0.457982256444287,21,1587.33729364543,3413.58168482625
"Ganab",0.0352588230860113,0.0605761136504886,2,4199.33348383837,3040.72401272151
"Garem1",0.574411880713763,0.523020203374277,32,638.196916710165,540.540318631439
"Gata6",0.247951003470449,0.330534808968112,12,300.407928385281,150.161552119945
"Gata6os",0.212372636738239,0.179572766991929,7,16.5123739240229,5.69199392628736
"Gbf1",0.39664788217165,0.0912994488655012,3,1669.98423697963,1097.03334615141
"Gcnt1",0.621254123279632,0.236345880194586,21,953.44400309745,1919.96191536372
"Gda",0.618455305049514,0.37754404949283,10,6.14562181118907,121.015052722677
"Gfra1",0.367896307269266,0.488377189019712,54,2482.9189551639,462.624963461627
"Gfra3",0.0131851119872662,0.119116930646384,3,52.8150757241501,3.09056993077991
"Gjd4",0.703360080706666,0.400515383098608,2,5.76881584606324,6.00028814530338
"Gldc",0.64215808778045,0.523885973526235,10,438.831402798217,1684.16395871917
"Glis3",0.430233532985717,0.537342711387374,48,349.23343267793,16.1957792492605
"Gm10125",0.285555166406897,0.367804118337596,6,6.23021986161741,0.824621710350569
"Gm10532",0.325415274631599,0.81032454472984,1,1.47653472006036,0.706407485269413
"Gm10536",0.8767121590651,0.754928315412186,1,2.74630519162697,13.6638359208067
"Gm10548",0.309139567763592,0.282708277328065,7,19.2689180795978,3.83401244206495
"Gm10549",0.28663341356677,0.419133111137791,6,1.43505458929246,0.314101603509543
"Gm10814",0.196862497059377,0.0871729804157857,2,2.79749044475561,5.77893547146866
"Gm15328",0.071111247082613,0.120040181260356,1,1.41572973849539,2.06112252172679
"Gm15972",0.601074318723198,0.380651659000179,3,0.613240053397826,5.43505342964166
"Gm19424",0.457411568406501,0.570757463549447,1,1.27778780953035,0.772077573004567
"Gm19466",0.1828563117923,0.313500362332478,3,12.9926161743949,2.62681471897639
"Gm21992",0.36090020775151,0.355470490143598,8,59.8935245885816,49.4280743950651
"Gm2518",0.0053339670100594,0.0054795966886102,1,17.523087144793,14.7772640534637
"Gm37013",0.136856076499041,0.151733223913132,27,4.52790626002005,0.298666833712325
"Gm38666",0.136856076499041,0.151733223913132,27,1.41188389912527,0
"Gm38667",0.136856076499041,0.151733223913132,27,1.17987579968029,0.23455152880711
"Gm4013",0.00526917359984531,0.0058291418395456,1,23.2326136216099,17.1023082625708
"Gm44505",0.559800703528955,0.566181097215127,5,31.2518066318341,41.189088012603
"Gm4951",0.675145092344612,0.492136992666222,3,4.9191366759513,41.1287940508619
"Gm4952",0.380889086403792,0.157283229481238,2,2.90783726156307,252.568880042791
"Gm5820",0.357585049514883,0.352874302796403,8,12.353720256937,0.324637862730787
"Gm6225",0.47059172057337,0.327541910700784,2,17.2567011466013,9.78916297833393
"Gm6277",0.406772180117282,0.283022263388443,3,4.2944786937086,0
"Gm7102",0.187843442004834,0.158048551539493,2,10.1779075436081,8.31730060959146
"Gm960",0.0370245610561711,0.0391602360976149,2,8.28074153136465,1.93011360353374
"Gm9895",0.601540603864887,0.461785233328938,4,3.69563276971809,155.882138939055
"Gm9926",0.576377945054371,0.486350617827598,9,7.08435718585097,0.776328169080342
"Gna14",0.569558820949575,0.429890791148783,17,271.682784693797,46.6407806811759
"Gnal",0.242441152599968,0.235351928992619,8,45.9726906032826,48.3881345746459
"Gnaq",0.499415408433894,0.503012498700327,17,1892.67279874489,315.367024189528
"Gng3",0.253950955870214,0.358692608672409,2,83.5214960904719,9.58902016369325
"Gnpda1",0.341896414775192,0.204840217482563,7,1119.10460800224,1002.41109969676
"Golga7b",0.233310780459212,0.0547737677100532,3,3.88225325301384,1.12480460985224
"Got1",0.207644711260411,0.264771629634424,4,1023.04628391428,629.178667163389
"Gpam",0.542989738607115,0.412173375432587,17,1033.42332864915,2273.25880791606
"Gpha2",0.552686063072754,0.488556087905437,2,3.11864085843189,1.44402496072672
"Gpr137",0.00680305721313235,0.00728208379972063,4,385.586354201749,136.81142757929
"Gpr151",0.34185764390203,0.32070518197989,3,1.20733690418131,0.647515923688153
"Gramd3",0.433623541105805,0.485139778760937,18,602.049177148795,225.826713151993
"Greb1l",0.409898329961483,0.387348833433499,17,188.566218033012,207.843180993439
"Grk2",0.345078375479785,0.168541581625912,8,475.881970729104,643.523404559526
"Grk5",0.461516454298944,0.421941654376208,9,93.4415820823615,39.4622540790489
"Grp",0.36053734932811,0.298815638656707,2,2.36838969775724,0.314101603509543
"Grpel2",0.00609511074379,0.00399081060265271,1,777.670247707832,517.869193008897
"Gsto1",0.00985433555969188,0.0164635221509574,1,1328.61583467308,2296.7953794319
"Gsto2",0.113674256968419,0.132744350190196,4,16.4406572890265,3.74528666729292
"Gstp1",0.0408552260186592,0.0337050240615793,1,3751.1371047496,8611.43716046861
"Gstp2",0.629214894234909,0.408366998139501,1,16.7897238866396,86.1873096683998
"Gstp3",0.652666503094025,0.387786922779422,4,4.04471614463817,927.270078657579
"Gucy2g",0.447427956664672,0.385830776643273,5,1.86351948394156,1.09495563396193
"Gypc",0.551030256493391,0.345747766686039,8,829.421102922966,6990.43315650956
"Habp2",0.597322901556837,0.485329051584483,9,511.30866315312,2514.74654523327
"Hars",0.485792669361098,0.125111702326833,2,1905.84595877051,3826.12190456542
"Hars2",0.020881860723626,0.00768328006296356,2,999.747465023721,579.994551170206
"Haus1",0.470347491118147,0.423463249707983,4,890.293269457959,847.44021557007
"Hbegf",0.309319990647213,0.42887383212793,4,238.911891677346,60.8730138337289
"Hdac3",0.0108660513232124,0.00928800778219818,1,2503.19072081596,1287.85795351875
"Hdhd2",0.498838117907458,0.480731733485931,12,1101.43548985989,727.858432550009
"Hectd2",0.573349186736685,0.288844233467014,12,83.0518969749766,21.7531257848488
"Hectd2os",0.566404320169823,0.593969610105016,10,10.6709627391205,4.36094342019977
"Hells",0.00571835335523322,0.00573347142382379,1,1323.03683601708,925.906485633593
"Hhex",0.475033813790922,0.301403016869302,3,248.637509711102,680.897695608561
"Hif1an",0.135940733684731,0.248844787736422,8,1275.82875779772,916.940909245747
"Hmgxb3",0.642821413324518,0.498361820027059,10,725.045496669405,418.345341782399
"Hnrnpul2",0.00377314946153688,0.00367083958389162,1,435.293335806108,271.433035140732
"Hoga1",0.634025475314006,0.512897838662417,5,219.6308224481,1412.89028747439
"Hps1",0.0292728274901884,0.0175822682205384,1,381.887295408574,336.44928271462
"Hps6",0.0535193330684732,0.0298113332113439,2,168.135039969343,117.975960407588
"Hpse2",0.278986980775843,0.390539364143154,10,14.451067037654,0.515937618697341
"Hsbp1l1",0.0820247914900063,0.146050165200339,1,19.8130188234103,4.7412114228023
"Hsd17b4",0.323432111189596,0.441058160241533,5,2211.50447490229,2027.43543621086
"Hspa12a",0.474616984264088,0.43774111688985,7,581.445253364877,24.2537999398795
"Hspa9",0.244651533743806,0.219425571710663,4,8003.11536827163,8926.18861587037
"Htr4",0.493434230053148,0.311819811439327,3,1.08149674142136,0.162318931365394
"Htr7",0.245284064117423,0.285824632267664,4,3.36698880278107,0
"Ier3ip1",0.024712378896385,0.0211625674357916,1,2044.56240297461,870.548884771406
"Ifit1",0.630841209276222,0.352995319371536,1,9.15886235941331,56.7669959925402
"Ifit1bl2",0.0967391304347826,0.0256578947368421,1,4.31258646222732,4.84155408491595
"Ifit2",0.425707463987368,0.440212905776121,5,329.93266928325,231.981308078379
"Ifit3",0.76562809607342,0.530414308185564,2,25.021372770379,55.0677828219111
"Ifit3b",0.395554428121549,0.332878914627342,1,11.8712954374108,11.8732515334857
"Ighmbp2",0.00641369132920987,0.00406197025298215,1,333.434170907187,179.504803938364
"Igip",0.00558667915377219,0.00922050642878205,1,32.6180846212557,15.3030889698892
"Iigp1",0.295179352260492,0.459637441808376,4,157.586860394803,69.3752479913041
"Ik",0.0052767383511971,0.00306023007137158,1,2216.27468690802,1512.55144734287
"Il17b",0.567855031814559,0.328757491792306,2,15.3133696331774,7.18028834475933
"Il33",0.388309090516657,0.416807837730101,11,926.896396633091,48.6870770238892
"Impa2",0.446717383655958,0.497075928124834,9,357.765476187059,169.527186800159
"Impact",0.663389912927521,0.356948001501137,2,1439.77739497993,536.358984353846
"Ina",0.00780939316139209,0.0120279379081306,1,62.2774277499414,11.9432978350932
"Incenp",0.590314055175238,0.487486865812035,11,2109.64870200269,2918.01973644202
"Ino80c",0.607763779060004,0.319217014983421,8,626.107483417788,931.266066931747
"Ins1",0.459213747734795,0.58448810233946,7,0,3.44747995475268
"Insl6",0.16154747266387,0.183863848577005,1,43.4211543489767,9.76536851004838
"Ints5",0.0394904368438348,0.0432825150369084,2,1332.8272536453,1285.33328535034
"Isoc1",0.419094372101336,0.41992506953023,4,3090.30703106305,2103.28896248856
"Itprip",0.33328031573552,0.368520076707449,6,578.589180159534,260.199644218365
"Iws1",0.23774224577292,0.220969039303385,2,1404.0294290168,811.275639581391
"Jak2",0.515834694661223,0.356931791115116,20,532.337779942001,1461.70269493296
"Jakmip2",0.527233327950784,0.369925793080123,9,17.5369993798517,1.65374578287806
"Jcad",0.424237961741868,0.428838366976935,13,1304.51742628073,721.319751350108
"Kank1",0.420660814290199,0.362906007785037,19,828.182215885504,379.119262218461
"Kat5",0.119852859764232,0.141476268208513,4,671.660347700282,400.72542786661
"Katnal2",0.48821158749191,0.440032370328897,3,95.9908215850947,8.18917235833798
"Kazald1",0.218884642090522,0.0920429811179365,4,199.162572001264,6.83402918734873
"Kcng2",0.379491752343096,0.318829668377869,9,15.1349610664775,19.8100155907358
"Kcnip2",0.217796912058875,0.307596996082603,30,35.7104736272761,80.0619144615306
"Kcnk4",0.0225584119790509,0.0616837736870498,1,1.21440587518485,0.569349907332494
"Kcnk7",0.605235153766995,0.396040514968023,1,3.07440003938568,4.30956482565073
"Kcnn2",0.252512751856055,0.28125771507898,6,20.6081410024973,2.75560346517346
"Kcnv2",0.764656750634459,0.633095642821881,3,17.8656493036653,0.687033007510557
"Kctd1",0.431429093798908,0.421481429205194,31,317.301275597883,19.8575734964872
"Kctd16",0.674250287862514,0.527217411427012,5,25.8832037285996,0.24560369508598
"Kdm2a",0.135572423581897,0.169809605957923,4,1528.56282105909,825.129860772015
"Kdm3b",0.36388243333866,0.0521471635004192,4,1293.23957224698,740.454476209221
"Keg1",0.751877924813641,0.663827432465846,3,646.738745774218,183.708884735397
"Kif11",0.596280010749785,0.576903609907428,3,3072.59785126854,5075.40772392958
"Kif20a",0.0118334312961826,0.00589283710709282,3,3427.99868316369,4275.01525758208
"Kif20b",0.551468105351559,0.442482786758668,10,1438.93813238879,1229.12828685514
"Kif5b",0.368891825940455,0.282491694974803,4,6072.76553198746,2597.71853712399
"Klc2",0.244691932430452,0.233378938217375,4,520.382438082797,71.5182570189266
"Klf9",0.413770622110783,0.356850507785443,8,220.90502753781,97.7989277300119
"Klhl14",0.410673161867538,0.459666889448692,10,287.872058365361,0.978164184268143
"Kmt5b",0.560857235292648,0.457134515213232,41,1364.09617547278,509.582315682102
"Lama3",0.414691766012433,0.41222772158711,9,49.2806032975412,3.58989328345612
"Lars",0.00316459986652476,0.00525417614133472,1,1888.00137957393,2274.37408488076
"Lbhd1",0.00792972271344846,0.00535222089099793,1,0.74419541703247,0.32138359002381
"Lbx1",0.161565693392443,0.168715978775024,8,1.73116658511354,0.693043405359758
"Lcor",0.405768929050978,0.331146565306714,4,916.322383591769,645.661112161723
"Ldb1",0.279455109544461,0.178860665124679,8,1639.98921028207,967.616547491675
"Ldlrad4",0.451225612302554,0.436066875703153,30,83.4241021083876,139.002276899033
"Lgals12",0.030485607814569,0.0986028953404233,1,35.0390355325733,0.324637862730787
"Lgi1",0.51363382365113,0.534272890432488,6,41.0166013966157,1.18425079553171
"Lims2",0.287428409753632,0.260411384452254,3,62.6056781251405,18.6409716477006
"Lipa",0.541352688414905,0.371108655002061,8,827.130223620679,2626.82566438783
"Lipg",0.283550215649961,0.40064090149475,6,172.226324671521,15.4961485276292
"Lipm",0.547578410833144,0.500912104349581,1,1.80440283977007,0.530724473994364
"Lipo3",0.398764184792134,0.336248113677981,3,461.020474936554,157.815134311543
"Lman1",0.00566389641031525,0.00720924142825671,2,3317.18700484425,4176.05856198383
"Lmnb1",0.346514720695887,0.495670273623305,7,3242.91665145867,1801.38199143673
"LOC105246506",0.740891344567234,0.362154669430365,4,6.1091156692226,22.3046068154074
"Lox",0.0396722910721462,0.0533492613833042,3,1627.53835697275,207.292974135959
"Loxl4",0.149508510810268,0.257229472925821,8,82.4204377197483,6.17936409221585
"Lpxn",0.757554886521532,0.41991687589531,3,21.9834312705422,78.2677676790957
"Lrfn4",0.00395564197158364,0.011754162433991,1,333.428301794803,28.8069642378626
"Lrp5",0.536647728644072,0.451591301614256,11,363.36892474178,220.462421494212
"Lrrc10b",0.023988938241162,0.0321576015853457,1,18.5467611547547,1.772021769049
"Lrrn4cl",0.487362790476197,0.420953513712996,3,19.1817062711605,4.00924381961302
"Lrrtm2",0.301549844996433,0.65760267122596,2,104.872636704535,13.8601633159924
"Ltbp3",0.228844740121869,0.206398875772773,3,513.344098660896,61.1656074941655
"Lvrn",0.111287665928097,0.153550964220655,2,4.24677997838197,0.69670111544265
"Lzts2",0.00517865511163093,0.0136690711431189,5,1711.72998589569,278.658705072954
"Macrod1",0.230961680685256,0.316100925840907,25,156.28548712041,126.875585059327
"Malat1",0.11544369573317,0.162323677730614,7,37515.510134253,10274.8055360796
"Malt1",0.458232537520857,0.279912384911834,2,183.275680456128,180.5171775159
"Mamdc2",0.345442215056884,0.51239283098863,12,43.1535348813587,18.6018510765878
"Map3k11",0.113275849941244,0.429764406695317,2,1246.46681696335,913.101782495692
"Map3k2",0.527258240225598,0.535764167420545,4,468.177550757593,242.615510613139
"Map3k8",0.437292067444145,0.305062158120709,6,34.3376905151509,58.1435395727235
"Map4k2",0.313504522735103,0.25447234887401,9,491.165960242249,354.248705308012
"Mapk4",0.462131893423068,0.49246722456453,16,350.097151680662,2.42308079547913
"Mapre2",0.554230876392512,0.489619106433162,49,1369.04500401283,1242.57279101929
"Marchf3",0.541384201579966,0.555779713145324,16,16.6283832010584,186.52862697337
"Marchf5",0.402552442161401,0.299110241083525,9,1830.18979981337,5188.17489704259
"Mark2",0.341511933123526,0.349090112933167,23,1311.03941811968,1086.12993467173
"Marveld1",0.155374021422209,0.0968272907448719,2,338.244736619299,173.569443724906
"Matr3",0.00655892619426377,0.00552427125892318,1,8319.15652973397,3383.04420487174
"Mbd1",0.427388901621693,0.237948037381984,2,1217.08179951976,1147.36829695553
"Mbd2",0.517972734941504,0.469838489407728,28,273.526838699813,550.094581883222
"Mbl2",0.471146394423367,0.36783950501068,5,0.408765457099289,66.8043644974503
"Mbp",0.642460999314686,0.37260450627724,81,325.250343098606,889.566931425184
"Mc2r",0.698481732895109,0.384562450960238,35,61.7552543634937,21.0119939858302
"Mc4r",0.138537275767565,0.211953102828035,3,6.69510743080371,1.01768126809055
"Mc5r",0.0438424175065337,0.0339687029134918,1,10.8038055981465,31.5847657296345
"Mcc",0.432145354385596,0.469651552455228,50,406.903687354498,450.838326028473
"Me2",0.472889992386288,0.295514446070424,6,1557.04740049112,1783.36383023343
"Megf10",0.382742241941862,0.393207740124252,5,44.4482612233539,5.69071240316588
"Men1",0.0411820335424945,0.030102151178722,8,1818.13873185611,915.810031166213
"Mex3c",0.472068333071705,0.410397163727951,14,769.958672251685,234.010263432525
"Mfsd13a",0.199106232474809,0.243085938461539,4,261.085663552943,478.247237463594
"Mib1",0.357832877423048,0.357261969648348,10,1630.41389977455,528.056588199547
"Minar2",0.369909302612166,0.401337435771133,16,380.464039386851,1.2484981078795
"Minpp1",0.722394796004027,0.469893096968742,10,1944.03436219917,4133.63651414133
"Mir5046",0.071590794253333,0.126166274738147,1,0.490628581153098,0.175995775489229
"Mirt1",0.531446872945841,0.426726756097313,11,0.504870213815678,7.76419859483803
"Mkx",0.179766872096236,0.205179488294333,3,88.3549313134399,6.72949239102507
"Mms19",0.00440708363469861,0.00433535700639854,1,1104.06024644211,613.655686157609
"Mocos",0.0297144653619335,0.0204717532370349,1,13.2007672628956,149.574249609638
"Morn4",0.00230223429951691,0.00933766651940363,1,552.652091498388,49.2112554461874
"Mospd4",0.640416456158425,0.492555526456908,7,3.62313648549482,1.015897967122
"Mpeg1",0.436290367259074,0.323702840939728,2,27.8976580506059,161.590235694529
"Mpp7",0.351465331980182,0.383164204336719,30,361.672696621277,216.213092356244
"Mppe1",0.27704549108715,0.371860098276741,4,478.384942076812,1090.76090951368
"Mro",0.367148347691113,0.397966794784318,12,8.54430732455546,2.50753247498025
"Mrpl11",0.00664410210717201,0.00437999196775082,1,1119.14080639692,797.490371578058
"Mrpl16",0.511209737183191,0.390588704411214,2,651.585005846582,788.846752797005
"Mrpl21",0.426492201216793,0.443114858869462,3,1069.9378422151,861.445375358083
"Mrpl43",0.00584169375940147,0.00428681931825885,1,956.137085912283,616.706549257006
"Mrpl49",0.00487634160713083,0.00319823617112853,1,1421.33162365238,1447.34034183804
"Ms4a10",0.188902594436502,0.32722593777285,3,1.24098343248325,1.015897967122
"Ms4a2",0.543429955106466,0.373409156226357,12,27.7645285183005,31.8627825376788
"Ms4a7",0.315784181738129,0.28337993677003,2,45.7740794236367,23.3156573194118
"Mta2",0.233804746178531,0.0501071614456925,2,3345.58224310614,2999.95062921668
"Mtpap",0.352860903984374,0.153323010381717,3,976.055607885187,602.26523807184
"Mus81",0.0115753544468858,0.00711363123032952,1,518.836156205481,377.788023352317
"Mxi1",0.346837484826487,0.449580933328235,24,953.16567567065,1624.97438801935
"Myo5b",0.493151516282033,0.482835673245284,25,897.623914163204,205.1810689424
"Myo7b",0.511910449075832,0.520079772118076,4,64.2850171109442,1.93100525401801
"Myof",0.383284553997956,0.357172892008946,36,533.470251829796,89.3435383940885
"Myot",0.514368331327545,0.625708313496674,1,33.9591150591585,39.6443269505777
"Myrf",0.36924183149308,0.367274798303208,7,202.09505806447,290.388429434524
"Mzb1",0.659975784858668,0.68666215911652,1,5.30671153886937,64.3737136270696
"Naa40",0.527137199011823,0.411652927242767,3,2222.58635641597,1491.57988080636
"Naaladl1",0.809723723950474,0.584074740671776,1,16.0051050918517,130.714602014423
"Nanos1",0.486125147162825,0.295454134410603,5,61.2573756945857,121.553816466006
"Napg",0.339388146565331,0.37952640937628,3,513.715856705704,494.39255163167
"Nars",0.594324731375429,0.453122231448984,6,2999.71111999754,5775.67496829825
"Ndfip1",0.368075015238365,0.329306673764044,11,5942.90191737605,2675.84250365262
"Ndst1",0.500513470566731,0.457866382841528,10,1168.67462976536,627.290942215565
"Ndufa2",0.0052767383511971,0.00306023007137158,1,2642.03026771672,2748.88998209732
"Ndufb8",0.0562595165577189,0.0524434191576382,1,4069.19804748237,4003.44136806204
"Ndufs8",0.00404408793970733,0.00497412997044878,3,2924.27558131916,2840.18741554666
"Ndufv1",0.080035682424534,0.0971822385271853,2,3395.29967128141,4443.60611284269
"Neat1",0.339016292316956,0.317468069247179,8,1289.8964432445,1119.626191918
"Nedd4l",0.540626244463707,0.552122897365531,44,873.983268759948,209.042913910552
"Neto1",0.575157618838597,0.471135641206157,14,4.17019092371761,5.20531239748744
"Neurl1a",0.305481329952221,0.306708720511885,12,156.055095857371,58.6997141296952
"Nfatc1",0.365751296828453,0.305917290502016,49,278.005586506561,241.247204036445
"Nfkb2",0.011563969456841,0.0112521398691909,6,270.400991440824,227.363957768416
"Nhlrc2",0.456841748453948,0.509962032876058,6,878.386122504396,869.866445920671
"Nkx2-3",0.0426826315832756,0.0993737545921292,6,5.45838928849446,5.96861351304419
"Nme5",0.232147288333273,0.188113949865927,4,20.1898085443292,0.647515923688153
"Nmrk1",0.496402933700534,0.165012409821177,4,253.54944147816,116.480548655071
"Noc3l",0.161756465218145,0.0574593133314382,1,371.597348235311,275.827430291682
"Nol4",0.395167445696056,0.394919687849969,18,16.4673839314711,1.42560389454192
"Nolc1",0.00361295323262869,0.00293722633588885,4,2718.07803479136,2666.3943437545
"Npas4",0.0282731849508566,0.0379503039470741,2,1.93136877548091,0.24560369508598
"Npc1",0.510586621192302,0.338087336872089,3,761.813114639332,685.581584132228
"Npm3",0.0525523525873993,0.0377104275239956,2,395.845518092685,135.7783946445
"Nr3c1",0.663116960720056,0.465596043307973,18,1215.21818279444,1324.17264593117
"Nrap",0.654205581971812,0.546893694415104,15,14.0327704904042,22.0865097182048
"Nrep",0.503907095518851,0.34669410964893,24,10477.9228537627,1097.29978002159
"Nrg2",0.261718277108381,0.285254094245145,9,12.1250997821297,7.33733595516693
"Nrxn2",0.207659148343611,0.221640695359335,36,79.388031941363,10.7579108207711
"Nt5c2",0.632667895309489,0.469861051589266,53,1261.50248407907,1426.48760828302
"Nudt22",0.00831036329938706,0.00940951958660405,2,228.739455557507,189.261678742578
"Nudt8",0.0203346195594126,0.0461548697111038,1,280.574035652785,205.823346352336
"Nxf1",0.0157017397970199,0.0108632510129779,2,3496.51990796179,2681.85637815381
"Oacyl",0.231203265199209,0.278239007486273,8,22.198709340362,0.85812839632377
"Oga",0.0157283287176544,0.0256399561353903,1,1574.61856336834,1137.83214269331
"Onecut2",0.186701728092872,0.107013953219815,4,5.5219732898598,217.408295716771
"Oosp2",0.937386607622115,0.758523455180156,1,0,5.7053638540579
"Osbp",0.391363666860768,0.294267862827903,9,300.900762962121,289.196275548739
"Osbpl1a",0.625593580548612,0.524088806887816,90,682.954934478659,877.259680053571
"Ostf1",0.458889036409693,0.599537834845977,14,1259.92708028428,1380.80886713216
"Otub1",0.00854104872741517,0.0108171996442765,1,4032.24373150159,1799.81926223439
"Ovol1",0.330493826684216,0.400280800144621,4,315.211666675654,3.95315657952504
"Pacs1",0.651785487467317,0.352468656873039,6,1120.58837867605,842.250434600008
"Paip2",0.0201704060300313,0.0092637527127629,1,5161.88121336928,3446.37386491295
"Pank1",0.663417925531736,0.365286204803295,16,331.492087598634,466.503062993082
"Papss2",0.648599696477852,0.469513428192176,14,571.775580556039,369.95442921954
"Pard6g",0.4355769829382,0.381150654468788,11,1353.48719833702,57.4433735702524
"Patl1",0.614986497365622,0.439183089220753,3,846.293752099971,523.125520754449
"Pax2",0.114058946226143,0.145497235303559,24,1546.03295783845,0
"Pcdh1",0.276271899962742,0.270838411060882,13,241.656327655527,215.952251326437
"Pcdh12",0.33944389061049,0.199190632988459,4,258.49097787018,91.0371385442701
"Pcdha10",0.0621207234417368,0.0970814785169596,4,4.60985767056491,0.248347964989053
"Pcdha11",0.0621207234417368,0.0970814785169596,4,3.90797013870493,0.490267604648743
"Pcdha12",0.0621207234417368,0.0970814785169596,4,6.53952808040953,0
"Pcdha2",0.0621207234417368,0.0970814785169596,4,4.32734410448726,0.23700756575797
"Pcdha3",0.0621207234417368,0.0970814785169596,4,2.9124814842936,1.63962489783646
"Pcdha5",0.0621207234417368,0.0970814785169596,4,3.26745882970029,0
"Pcdha8",0.0621207234417368,0.0970814785169596,4,1.51321571795551,0
"Pcdha9",0.0621207234417368,0.0970814785169596,4,5.77433552149258,0.2382355842334
"Pcdhac1",0.0752170884417348,0.115898885112389,3,3.6973927753959,0
"Pcdhac2",0.0752170884417348,0.115898885112389,3,12.256063583312,1.58697176916092
"Pcdhga1",0.159913112684995,0.180651820098546,18,53.2673292110297,4.86350721041356
"Pcdhga10",0.1375595594705,0.184483701341521,13,108.015172551236,15.2739192562461
"Pcdhga11",0.117344769861638,0.179719255515445,11,191.375754177052,12.0632680157523
"Pcdhga12",0.103140919493621,0.185517818151397,9,151.67200268167,17.7127493229258
"Pcdhga2",0.151894029367909,0.178602072223324,17,155.048779194474,21.2549526857263
"Pcdhga3",0.151894029367909,0.178602072223324,17,125.400142654534,4.93872878145423
"Pcdhga4",0.145692257672513,0.176597357891354,16,108.27058974351,4.0210300728275
"Pcdhga5",0.145692257672513,0.176597357891354,16,129.865130228088,12.6727972271325
"Pcdhga6",0.145692257672513,0.176597357891354,16,87.8891389011236,6.1701053190273
"Pcdhga7",0.135317659457383,0.170731459441945,15,351.329053882954,34.2066434669032
"Pcdhga8",0.13339258090074,0.175138860711224,14,87.5061055113438,6.01297614720491
"Pcdhga9",0.13339258090074,0.175138860711224,14,61.0386372871456,6.16675640735095
"Pcdhgb1",0.145692257672513,0.176597357891354,16,69.9979166864367,4.89462840614063
"Pcdhgb2",0.145692257672513,0.176597357891354,16,67.7652915065186,10.5994685039335
"Pcdhgb4",0.13339258090074,0.175138860711224,14,135.430198076244,15.2188686864094
"Pcdhgb5",0.13339258090074,0.175138860711224,14,112.77289449747,9.13158000379944
"Pcdhgb6",0.13339258090074,0.175138860711224,14,386.176611836538,24.2955279026624
"Pcdhgb7",0.1375595594705,0.184483701341521,13,305.745530115039,11.9482166689532
"Pcdhgb8",0.113300620460781,0.184339305043931,10,26.2273753501601,2.45133912395597
"Pcdhgc3",0.0512439340406825,0.161190097145492,7,2112.40887558546,231.977307161923
"Pcdhgc4",0.0589488220308723,0.187134436374968,6,211.629683860643,21.8281082384836
"Pcdhgc5",0.0676547153347883,0.220192005968693,5,66.12899792895,7.41406919186505
"Pcgf5",0.430330806196295,0.321796536194425,8,154.764547478393,757.534370996749
"Pcgf6",0.00480280009881937,0.00337899336628481,1,647.429095105393,313.438357048606
"Pcnx3",0.445513734803434,0.120857378200765,2,1095.01431558718,641.849178584687
"Pcsk5",0.494473307350375,0.479736274221007,45,1242.65479235283,125.275698901678
"Pcx",0.443441795000018,0.335452354786923,12,961.497364467841,3710.50665439895
